emp_no,first_name,last_name,to_date
476584,Gonzalo,Noriega,1/1/99
476587,Sukumar,Huhdanpaa,1/1/99
476596,Lijie,Kaminger,1/1/99
476618,Achilleas,Kawashimo,1/1/99
476621,Janalee,Terlouw,1/1/99
476628,Hinrich,Plesums,1/1/99
476652,Baziley,Lichtner,1/1/99
476657,Georgy,Sabnani,1/1/99
476671,KayLiang,Winter,1/1/99
476702,Uwe,Speel,1/1/99
476724,Kagan,Kamble,1/1/99
476733,Nechama,Bach,1/1/99
476742,Sanjit,Matzen,1/1/99
476761,Baziley,Morrey,1/1/99
476783,Gino,Leaver,1/1/99
476796,Navin,Kilgour,1/1/99
476807,Peer,Pusterhofer,1/1/99
476815,Yonghong,Camurati,1/1/99
476819,Jianhao,Pehl,1/1/99
476822,Yongqiao,Merli,1/1/99
476825,Hiroyasu,Kitsuregawa,1/1/99
476829,Rosita,Godskesen,1/1/99
476865,Vasilis,Imataki,1/1/99
476894,Serap,Grospietsch,1/1/99
476898,Ronghao,Bratten,1/1/99
476922,Idoia,Kobuchi,1/1/99
476933,Mayuri,Kobara,1/1/99
476935,Emdad,Magliocco,1/1/99
476954,Djelloul,Talmon,1/1/99
476983,Ziyad,Molberg,1/1/99
476987,Margareta,Cheshire,1/1/99
476997,Bowen,Gente,1/1/99
476998,Xinan,Uhrig,1/1/99
477013,Kristina,Peng,1/1/99
477017,Achilleas,Matteis,1/1/99
477019,Tomokazu,Spinelli,1/1/99
477030,Alois,Siksek,1/1/99
477037,Zhaofang,Montresor,1/1/99
477054,Arup,Emiris,1/1/99
477061,Shigeu,Luft,1/1/99
477065,Ult,Brickell,1/1/99
477081,Aria,Cannata,1/1/99
477096,Aleksander,Puppe,1/1/99
477115,Alassane,Velasco,1/1/99
477118,Hatim,Hutton,1/1/99
477126,Shan,Chinin,1/1/99
477133,Chikara,Gubsky,1/1/99
477135,Gilbert,Vrecion,1/1/99
477140,Christfried,Murrill,1/1/99
477142,Mrinalini,Stenning,1/1/99
477144,Augustine,Pramanik,1/1/99
477145,Georgy,Gilg,1/1/99
477158,Kazuhiro,Birrer,1/1/99
477160,Florian,Streit,1/1/99
477194,Xianlong,Furedi,1/1/99
477197,Stevo,Spataro,1/1/99
477199,Xinan,Paciorek,1/1/99
477232,Dipayan,Zielinski,1/1/99
477238,Bangqing,Rathonyi,1/1/99
477246,Mara,Zeilberger,1/1/99
477255,Serenella,Juneja,1/1/99
477271,Susanna,Gyimothy,1/1/99
477274,Michaela,Crabtree,1/1/99
477275,Sachio,Marletta,1/1/99
477281,Mart,Lorcy,1/1/99
477291,Hidekazu,Gilg,1/1/99
477298,Zengping,Denny,1/1/99
477302,Chenxi,Budinsky,1/1/99
477303,Kousuke,Zambonelli,1/1/99
477308,Alejandra,Brandsma,1/1/99
477309,Steve,Simmel,1/1/99
477312,Fay,Ramalingam,1/1/99
477314,Premal,Hanratty,1/1/99
477337,Margareta,Osgood,1/1/99
477345,Aleksander,Linares,1/1/99
477348,Clyde,Fioravanti,1/1/99
477358,Minghong,Siegrist,1/1/99
477366,Kyoichi,Azadmanesh,1/1/99
477370,Odinaldo,Badache,1/1/99
477381,Yuping,Serdy,1/1/99
477389,Abdulah,Claffy,1/1/99
477399,Aruna,Falby,1/1/99
477428,Qunsheng,Hanratty,1/1/99
477434,Stein,Matzke,1/1/99
477443,Geraldo,Plessier,1/1/99
477444,Babette,Erez,1/1/99
477461,Kamran,Thiran,1/1/99
477468,Remmert,Papadias,1/1/99
477473,Flemming,Mikschl,1/1/99
477483,Fatemeh,Luga,1/1/99
477485,Kwangjo,Schnelling,1/1/99
477497,Ortrud,Pashtan,1/1/99
477498,Koldo,Majewski,1/1/99
477508,Gonzalo,Bernatsky,1/1/99
477510,Atreyi,Demizu,1/1/99
477514,Angel,Reistad,1/1/99
477523,Patricio,Kavvadias,1/1/99
477534,Eckart,Assaf,1/1/99
477540,Chenyi,Hutter,1/1/99
477543,Alexius,Pouyioutas,1/1/99
477545,Shaunak,Preusig,1/1/99
477566,Anwar,Gelosh,1/1/99
477567,Doohun,Bharadwaj,1/1/99
477571,Gal,Osgood,1/1/99
477574,Lech,Tyugu,1/1/99
477580,Nikolaos,Guerreiro,1/1/99
477584,Honesty,Mateescu,1/1/99
477587,Chrisa,Schonegge,1/1/99
477594,Aris,Yoshizawa,1/1/99
477595,Arto,Linares,1/1/99
477637,Elgin,Pelz,1/1/99
477652,Atreye,Koshino,1/1/99
477655,Serap,Oxenboll,1/1/99
477658,Giao,Bruckman,1/1/99
477671,Mikhail,Segond,1/1/99
477673,Mizuhito,Woycyznski,1/1/99
477678,Naftaly,Serre,1/1/99
477682,Adil,Miyakawa,1/1/99
477684,Taegyun,Rabehasaina,1/1/99
477700,Huican,Roccetti,1/1/99
477701,Ayonca,Shumilov,1/1/99
477727,Zvonko,Choobineh,1/1/99
477734,Vojin,Raney,1/1/99
477738,Nevin,Lamma,1/1/99
477747,Maha,Taubman,1/1/99
477756,Pragnesh,Iivonen,1/1/99
477778,Abdulah,Fadgyas,1/1/99
477783,Bikash,Gajiwala,1/1/99
477795,Bouchung,Brookman,1/1/99
477811,Shai,Whitcomb,1/1/99
477833,Arup,Luce,1/1/99
477842,Kwangho,Journel,1/1/99
477852,Gad,Rosay,1/1/99
477860,Selwyn,Servi,1/1/99
477874,Navin,Pero,1/1/99
477880,Arvind,Furudate,1/1/99
477883,Taizo,Bennet,1/1/99
477906,Mahendra,Varley,1/1/99
477922,Moriyoshi,Wissmann,1/1/99
477923,Augustine,Conde,1/1/99
477930,Isamu,Stiles,1/1/99
477964,Richara,Thiran,1/1/99
477985,Beshir,Mattern,1/1/99
477988,Troy,Vanwelkenhuysen,1/1/99
477990,Alejandra,Aingworth,1/1/99
477993,Sanjiv,Chorvat,1/1/99
478005,Werner,Bage,1/1/99
478012,Mostafa,Leivant,1/1/99
478027,Mitchel,Pettis,1/1/99
478033,Tonny,Luiz,1/1/99
478037,Adib,Halevi,1/1/99
478045,Guoxiang,Hanratty,1/1/99
478052,Kristinn,Matzel,1/1/99
478058,Collette,Akazan,1/1/99
478061,Jackson,Broomell,1/1/99
478075,Alexius,Stavenow,1/1/99
478088,Ung,Vanwelkenhuysen,1/1/99
478089,Pradeep,Gajiwala,1/1/99
478095,Gal,Perz,1/1/99
478114,Paloma,Dratva,1/1/99
478116,Debatosh,Piveteau,1/1/99
478121,Yucel,Ramaiah,1/1/99
478125,Kazuhiro,Erez,1/1/99
478131,Navid,Pettit,1/1/99
478134,Ayonca,Lunn,1/1/99
478137,Teiji,Schrift,1/1/99
478142,Oscar,Haldar,1/1/99
478146,Srinidhi,Nittel,1/1/99
478152,Eran,Solovay,1/1/99
478165,Toong,Brizzi,1/1/99
478183,Mechthild,Onuegbe,1/1/99
478204,Arne,Narlikar,1/1/99
478234,Mayuri,Bach,1/1/99
478241,Zito,Baik,1/1/99
478243,Krisda,Osgood,1/1/99
478250,Ranan,Rissland,1/1/99
478261,Rajmohan,DasSarma,1/1/99
478264,Sreenivas,Stroustrup,1/1/99
478273,Dulce,Prochazka,1/1/99
478279,Mack,Beeson,1/1/99
478284,Zeydy,Kropatsch,1/1/99
478292,Boguslaw,Fasbender,1/1/99
478296,Kousuke,Ambroszkiewicz,1/1/99
478303,Candido,Zyda,1/1/99
478316,DAIDA,Erva,1/1/99
478318,Ingmar,Swiler,1/1/99
478320,Doowon,Rosaz,1/1/99
478325,Roddy,Haddadi,1/1/99
478336,Vidya,Gurbaxani,1/1/99
478344,Shahid,Rassart,1/1/99
478350,Halsur,Negoita,1/1/99
478355,Nidapan,Waschkowski,1/1/99
478356,Manu,Syrotiuk,1/1/99
478357,Elrique,Reeker,1/1/99
478358,Tonia,Erman,1/1/99
478360,Sanjiv,Gilg,1/1/99
478379,Kwun,Srimani,1/1/99
478387,Deborah,Vesna,1/1/99
478395,Wonhee,Bondorf,1/1/99
478406,Mabo,Mullainathan,1/1/99
478430,Weicheng,Samarati,1/1/99
478435,Constantijn,Schwabacher,1/1/99
478457,Tooru,Peron,1/1/99
478458,Kwangho,Koblitz,1/1/99
478474,Satyanarayana,Murthy,1/1/99
478496,Goncalo,Swick,1/1/99
478509,Luise,Gerlach,1/1/99
478530,Leif,Katzenelson,1/1/99
478552,Teruyuki,Welham,1/1/99
478572,Chaitali,Cusworth,1/1/99
478581,Susuma,Peek,1/1/99
478589,Peternela,Leppanen,1/1/99
478608,Aemilian,Hemaspaandra,1/1/99
478642,Jeong,Erman,1/1/99
478647,Tomokazu,Hinsberger,1/1/99
478678,Mario,Sethi,1/1/99
478687,Heeju,Ramras,1/1/99
478707,Leszek,Verhoeff,1/1/99
478738,Cordelia,Simmel,1/1/99
478742,Renee,Hainaut,1/1/99
478758,Zhanqiu,Ranft,1/1/99
478771,Rasiah,Beznosov,1/1/99
478775,Collette,Iivonen,1/1/99
478779,Ingmar,Vural,1/1/99
478842,Pradeep,Herath,1/1/99
478866,Elrique,Haumacher,1/1/99
478870,Sajjad,Shrader,1/1/99
478876,Masaki,DasSarma,1/1/99
478878,Xinan,Gist,1/1/99
478885,Atreyi,Boudaillier,1/1/99
478889,Ortrun,Penn,1/1/99
478914,Kwun,Munro,1/1/99
478939,Tommaso,Riefers,1/1/99
478972,Shim,Stentiford,1/1/99
478985,Katsuo,Gubsky,1/1/99
478996,Mary,Conti,1/1/99
479004,Mountaz,Copas,1/1/99
479012,Kazunori,Docker,1/1/99
479017,Hitofumi,Sherertz,1/1/99
479028,Xuejun,Itzigehl,1/1/99
479035,Samphel,Chaudhury,1/1/99
479038,Mitchel,Morton,1/1/99
479051,Sanjoy,Swen,1/1/99
479053,Hisao,Kawashima,1/1/99
479065,Hideo,Farrow,1/1/99
479070,Valery,Ozeri,1/1/99
479074,Noritoshi,Mondadori,1/1/99
479091,Mart,Maliniak,1/1/99
479097,Clyde,Schaar,1/1/99
479098,Kendra,Bridgland,1/1/99
479119,Limsoon,Willoner,1/1/99
479120,Leucio,Joslin,1/1/99
479123,Narain,Berstel,1/1/99
479125,Parviz,Rindone,1/1/99
479147,Greger,Babb,1/1/99
479162,Hirochika,Motley,1/1/99
479165,Chirstian,Pauthner,1/1/99
479166,Uno,Anger,1/1/99
479167,Mayuri,Backhouse,1/1/99
479188,Koldo,Blokdijk,1/1/99
479189,Arnould,Dulin,1/1/99
479229,Arfst,Ritcey,1/1/99
479234,Izaskun,Thiran,1/1/99
479275,Isamu,Lores,1/1/99
479281,Seongbae,Ghalwash,1/1/99
479287,Emran,Berztiss,1/1/99
479290,Lobel,Fujisaki,1/1/99
479293,Chandrasekaran,Bage,1/1/99
479297,Masali,Baby,1/1/99
479304,Pradeep,Wissmann,1/1/99
479307,Ennio,Cappelletti,1/1/99
479333,Lene,Rosiles,1/1/99
479345,Sorina,Boudaillier,1/1/99
479357,Noritoshi,Perez,1/1/99
479362,Jaroslava,Oxenboll,1/1/99
479366,Mansur,Bultermann,1/1/99
479396,Mohammad,Blokdijk,1/1/99
479398,Danae,Petersohn,1/1/99
479402,Martina,Perfilyeva,1/1/99
479415,Vatsa,Merle,1/1/99
479432,Abdelwaheb,England,1/1/99
479438,Sreenivas,Badache,1/1/99
479452,Arunachalam,Penn,1/1/99
479463,Aamod,Isard,1/1/99
479492,Kellie,Beutelspacher,1/1/99
479496,Akeel,Lenart,1/1/99
479502,Fay,Hettesheimer,1/1/99
479516,Fusako,Niizuma,1/1/99
479521,JoAnne,Zaiane,1/1/99
479528,Saddek,Rodham,1/1/99
479543,Dmitri,Aumann,1/1/99
479559,Yuchang,Monkewich,1/1/99
479562,Temple,Barreiro,1/1/99
479566,Paraskevi,Manderick,1/1/99
479581,Yinghua,Thimonier,1/1/99
479582,Rafols,Grospietsch,1/1/99
479593,Sampalli,Chvatal,1/1/99
479595,Aemilian,Litzler,1/1/99
479598,Uriel,Dayang,1/1/99
479615,Utpal,Sadowsky,1/1/99
479620,Heping,Skrikant,1/1/99
479625,Itzchak,Parfitt,1/1/99
479627,Gonzalo,Schaad,1/1/99
479634,Ravishankar,Pelc,1/1/99
479637,Genta,Marsiglia,1/1/99
479645,Ravishankar,Fontan,1/1/99
479651,Lena,Roohalamini,1/1/99
479676,Marl,Ressouche,1/1/99
479688,Lijie,Hanratty,1/1/99
479690,Breannda,Fandrianto,1/1/99
479708,Hilary,Dayana,1/1/99
479709,Geoffry,Reghbati,1/1/99
479711,Mara,Heyers,1/1/99
479717,Moheb,Tzvieli,1/1/99
479720,Sivanarayana,Figueira,1/1/99
479721,Elvis,Matzel,1/1/99
479736,Kousuke,Morrin,1/1/99
479743,Nathan,Greenaway,1/1/99
479749,Wilmer,Giaccio,1/1/99
479764,Kazuhisa,Bashian,1/1/99
479778,Sajjan,Naumovich,1/1/99
479791,Vidar,Mamelak,1/1/99
479812,Fuqing,Staudhammer,1/1/99
479813,Mohammed,Vernadat,1/1/99
479821,Takahito,Mundy,1/1/99
479824,Manibrata,Auyong,1/1/99
479836,Muzhong,Usdin,1/1/99
479850,Sorina,Codenie,1/1/99
479866,Heng,Pellegrinelli,1/1/99
479869,Iara,Ressouche,1/1/99
479878,Kwan,Orlowska,1/1/99
479881,Odysseas,Kavvadias,1/1/99
479885,Sariel,Schade,1/1/99
479894,Ipke,Gonthier,1/1/99
479905,Danai,Peir,1/1/99
479906,Duri,Silva,1/1/99
479916,Tianruo,Kamber,1/1/99
479937,Rimli,Kroft,1/1/99
479945,Jeong,Paciorek,1/1/99
479958,Uta,Schmezko,1/1/99
479975,Kazuhiro,Pews,1/1/99
480003,Uta,Brlek,1/1/99
480018,Zvonko,Kawashimo,1/1/99
480020,Prodip,Gips,1/1/99
480034,Tokuyasu,Casley,1/1/99
480042,Rildo,Brodie,1/1/99
480043,Franziska,Chiola,1/1/99
480044,Sudhanshu,Jording,1/1/99
480051,Kwan,Erol,1/1/99
480052,Chinho,Weisert,1/1/99
480059,Honesty,Billingsley,1/1/99
480060,Adas,Radwan,1/1/99
480085,Kien,Krider,1/1/99
480087,Kazunori,Irland,1/1/99
480089,Harngdar,Ferretti,1/1/99
480090,Gad,Krone,1/1/99
480091,Morris,Shimshoni,1/1/99
480093,Masadi,Sambasivam,1/1/99
480096,Abdelaziz,Percebois,1/1/99
480102,Przemyslawa,Geffroy,1/1/99
480106,Brewster,Frezza,1/1/99
480114,Shakhar,Suri,1/1/99
480121,Martina,Benveniste,1/1/99
480130,Heng,Kinley,1/1/99
480135,Danny,Narahari,1/1/99
480158,Xiaoshan,Gente,1/1/99
480175,Elrique,Schmiedel,1/1/99
480176,Xiaopeng,Haddadi,1/1/99
480190,Kasturi,Brandsma,1/1/99
480192,Dhritiman,Onuegbe,1/1/99
480194,Izaskun,Seghrouchni,1/1/99
480199,Fumiyo,Msuda,1/1/99
480219,Luise,Lemarechal,1/1/99
480243,Candida,Gerlach,1/1/99
480244,Etsuo,Pettis,1/1/99
480259,Giap,Antonakopoulos,1/1/99
480271,Zita,Sooriamurthi,1/1/99
480283,Elvia,Barreiro,1/1/99
480289,Dietrich,Verhoeff,1/1/99
480296,Moriyoshi,Birnbaum,1/1/99
480316,Pranay,Feinberg,1/1/99
480317,Suebskul,Passafiume,1/1/99
480319,Alexius,Hiltgen,1/1/99
480320,Djenana,Eugenio,1/1/99
480322,Fumiko,Showalter,1/1/99
480328,Larisa,Tempesti,1/1/99
480337,Jouni,Cichocki,1/1/99
480344,Hatem,Neimat,1/1/99
480349,Khaled,Narlikar,1/1/99
480350,Zijian,Kalloufi,1/1/99
480353,Weiyi,Vural,1/1/99
480355,Taisook,Nooteboom,1/1/99
480366,Chikara,Eiter,1/1/99
480369,Bluma,Desikan,1/1/99
480376,Akhilish,Kieras,1/1/99
480416,Armond,Toyoshima,1/1/99
480432,Domenick,Akiyama,1/1/99
480456,Tse,Chartres,1/1/99
480459,Stevo,Oxman,1/1/99
480463,Mokhtar,Slaats,1/1/99
480484,King,Rosis,1/1/99
480495,Iara,Zongker,1/1/99
480541,Ranga,Quittner,1/1/99
480544,Xianlong,Thambidurai,1/1/99
480556,Irene,Kropf,1/1/99
480584,Bernardo,Lichtman,1/1/99
480587,Tonia,Trystram,1/1/99
480590,Tzvetan,Asrin,1/1/99
480631,Gao,Kavvadias,1/1/99
480656,Genki,Colorni,1/1/99
480670,Sanjoy,Penz,1/1/99
480674,Kannan,Giveon,1/1/99
480689,Rasiah,Krider,1/1/99
480694,Leszek,Schaad,1/1/99
480699,Jiafu,Garnick,1/1/99
480711,Srinidhi,Assaf,1/1/99
480742,Christoper,Wynblatt,1/1/99
480771,Jasminko,Iwayama,1/1/99
480775,Pradeep,Adachi,1/1/99
480788,Idoia,Vesna,1/1/99
480789,Masami,Mahmud,1/1/99
480797,Ugo,Siprelle,1/1/99
480801,Maren,Benveniste,1/1/99
480823,Ulf,Baig,1/1/99
480825,Georgy,Rosaz,1/1/99
480828,Bernt,Dayang,1/1/99
480841,Hatim,Barriga,1/1/99
480850,Jasminko,Hardjono,1/1/99
480851,Mani,Christ,1/1/99
480855,Ottavia,Trumbly,1/1/99
480859,Stabislas,Morton,1/1/99
480862,Maris,Kropp,1/1/99
480865,Akeno,Lorch,1/1/99
480871,Dipayan,Reutenauer,1/1/99
480883,Hitofumi,Rouquie,1/1/99
480893,Mooi,Morrey,1/1/99
480896,Atreye,Schlumberger,1/1/99
480920,Flemming,Plumb,1/1/99
480926,Guttorm,Magalhaes,1/1/99
480929,Isaac,Chenoweth,1/1/99
480942,Naftali,DasSarma,1/1/99
480966,Duri,Mahnke,1/1/99
480973,Emdad,Gien,1/1/99
480976,Peternela,Katzenelson,1/1/99
480981,Arco,Braccini,1/1/99
480994,Berry,Alpay,1/1/99
480995,Saeko,Argence,1/1/99
481000,Hidefumi,Zirintsis,1/1/99
481005,Remko,Zeilberger,1/1/99
481017,Mooi,Sethi,1/1/99
481019,Sampalli,Kalorkoti,1/1/99
481025,Hairong,Apsitis,1/1/99
481040,Shahaf,Serdy,1/1/99
481043,Kersti,Covnot,1/1/99
481058,Bouchung,Peral,1/1/99
481070,Miyeon,Gimbel,1/1/99
481079,Sibyl,Fiutem,1/1/99
481082,Arup,Suermann,1/1/99
481086,Marek,Radivojevic,1/1/99
481096,Yongmao,Sadowsky,1/1/99
481109,Renee,Rosaz,1/1/99
481116,Mokhtar,Famili,1/1/99
481128,Bodo,Gulak,1/1/99
481144,Pramod,Honglei,1/1/99
481152,Zeydy,Schiper,1/1/99
481153,Golgen,Thorelli,1/1/99
481165,Vasilis,Thummel,1/1/99
481172,Jaana,Usery,1/1/99
481179,Remmert,Rosay,1/1/99
481182,Domenick,Penttonen,1/1/99
481200,Seongbae,Bain,1/1/99
481202,Bedir,Boguraev,1/1/99
481222,Zhiwei,Wrigley,1/1/99
481228,Vishv,Cochrane,1/1/99
481231,Mahendra,Conry,1/1/99
481250,Evgueni,Cullers,1/1/99
481269,Stepehn,Openshaw,1/1/99
481273,Halsur,Fontet,1/1/99
481288,Suzette,Chaudhuri,1/1/99
481296,Dmitri,Begiun,1/1/99
481307,Hatsukazu,Pappas,1/1/99
481312,Yefim,Schapiro,1/1/99
481313,Cullen,Rodier,1/1/99
481315,Yuichiro,Petereit,1/1/99
481321,Haldon,Randi,1/1/99
481322,Salvador,Hettesheimer,1/1/99
481339,Zijian,Thorensen,1/1/99
481341,Hidde,Ranka,1/1/99
481343,Shaunak,Seiwald,1/1/99
481350,Ioana,Crabtree,1/1/99
481353,Herbert,Schaar,1/1/99
481355,LiMin,Munoz,1/1/99
481358,Dipankar,Spell,1/1/99
481364,Kazunori,Klassen,1/1/99
481365,Shaleah,Socorro,1/1/99
481367,Sverrir,Billingsley,1/1/99
481389,Oldrich,Luon,1/1/99
481398,Lijie,Koblick,1/1/99
481414,Heekeun,Selenyi,1/1/99
481415,Mokhtar,Kaltofen,1/1/99
481419,Masali,Coors,1/1/99
481439,Kiam,Marakhovsky,1/1/99
481447,Baoqiu,Erez,1/1/99
481448,Kensei,Schlenzig,1/1/99
481475,Jessie,Danley,1/1/99
481476,Yahiko,Silva,1/1/99
481496,Christoph,Bonifati,1/1/99
481502,Bikash,Fordan,1/1/99
481506,Bluma,Rehfuss,1/1/99
481513,Shay,Gustavson,1/1/99
481517,Palash,Peris,1/1/99
481518,Panayotis,Duclos,1/1/99
481522,Paddy,Feinberg,1/1/99
481526,Shim,Stemann,1/1/99
481537,Yucai,Munch,1/1/99
481547,Marin,Rajcani,1/1/99
481551,Akemi,Bednarek,1/1/99
481569,Huican,Hutter,1/1/99
481570,Arnould,Standera,1/1/99
481586,Gaetan,Keohane,1/1/99
481588,Jessie,Stranks,1/1/99
481591,Masamitsu,Melski,1/1/99
481599,Hausi,Kawashima,1/1/99
481636,Yannik,Bahl,1/1/99
481640,Khoa,Shrader,1/1/99
481641,Miomir,Hammerschmidt,1/1/99
481645,Pantung,Solares,1/1/99
481652,Roddy,Debuse,1/1/99
481658,Mingsen,Vanwelkenhuysen,1/1/99
481660,Babette,Yeung,1/1/99
481670,Suvo,Bodoff,1/1/99
481679,Nobuyoshi,Hatcliff,1/1/99
481694,Adas,Baumann,1/1/99
481695,Bikash,Pusterhofer,1/1/99
481708,Christfried,Salverda,1/1/99
481712,Vitaly,Jeong,1/1/99
481715,Lene,Cesareni,1/1/99
481722,Mohammad,Ullian,1/1/99
481750,Zvonko,Lieberherr,1/1/99
481762,Wojceich,Stranks,1/1/99
481775,Gao,Hartvigsen,1/1/99
481777,Shooichi,Gruenwald,1/1/99
481787,Dulce,Gecsel,1/1/99
481815,Khedija,Jenevein,1/1/99
481847,Kiyotoshi,Saoudi,1/1/99
481857,Ulises,Ecklund,1/1/99
481870,Mansur,Serov,1/1/99
481872,Moty,Usdin,1/1/99
481883,Paris,Zeilberger,1/1/99
481886,Danai,Erdmenger,1/1/99
481894,Parke,Yurov,1/1/99
481945,Danae,Stiles,1/1/99
481947,Gift,Peac,1/1/99
481953,Yishai,Brickell,1/1/99
481961,Arne,Zumaque,1/1/99
481975,Dayanand,Gruenwald,1/1/99
481981,Claudi,Spieker,1/1/99
481983,Odysseas,Servieres,1/1/99
481985,Constantine,Vakili,1/1/99
481991,Serap,Molenkamp,1/1/99
481992,Kwan,Bednarek,1/1/99
481995,Kwok,Snyers,1/1/99
482007,Satyanarayana,Schrooten,1/1/99
482020,Manu,Azumi,1/1/99
482024,Byong,Hofting,1/1/99
482035,Conal,Beausoleil,1/1/99
482036,Alper,Badache,1/1/99
482050,Vugranam,Shrader,1/1/99
482064,Girolamo,Fairtlough,1/1/99
482074,Sven,Strandh,1/1/99
482078,Ohad,Sanella,1/1/99
482087,Guozhong,Skafidas,1/1/99
482091,Garnik,Kuhnemann,1/1/99
482093,Ramzi,Vieri,1/1/99
482095,Tomofumi,Dymetman,1/1/99
482112,Ronghao,Bamford,1/1/99
482119,Mitsuyuki,Emden,1/1/99
482123,Nobuyoshi,Mungall,1/1/99
482127,Georgy,Pena,1/1/99
482135,Aris,Albarhamtoshy,1/1/99
482144,Kensei,Shinomoto,1/1/99
482150,Przemyslawa,Gluchowski,1/1/99
482157,Oscar,Mitzlaff,1/1/99
482160,Kamakshi,Kumaresan,1/1/99
482165,Tonny,Makrucki,1/1/99
482172,Moon,Olivero,1/1/99
482188,Akemi,Panwar,1/1/99
482194,Fan,Tasistro,1/1/99
482207,Satyanarayana,Perl,1/1/99
482214,Dung,Michaeli,1/1/99
482216,Moss,Zumaque,1/1/99
482230,Dinah,Christ,1/1/99
482237,Xiaopeng,Ranka,1/1/99
482268,Dekang,Waschkowski,1/1/99
482277,Georgy,Detkin,1/1/99
482282,Ewing,Taneja,1/1/99
482289,Fumitaka,Cooman,1/1/99
482297,Khedija,Lorho,1/1/99
482306,Kiyomitsu,Alencar,1/1/99
482308,Shietung,Georg,1/1/99
482311,Shen,Iisaku,1/1/99
482317,Bernice,Engelmann,1/1/99
482333,Harjit,Pelz,1/1/99
482338,Tokuyasu,Waschkowski,1/1/99
482339,Vishwani,Poujol,1/1/99
482345,Lorien,Coney,1/1/99
482355,Golgen,Kulisch,1/1/99
482356,Bikash,Decaestecker,1/1/99
482363,Lenore,Georg,1/1/99
482366,Adil,Schurmann,1/1/99
482376,Niranjan,Kusakabe,1/1/99
482382,Gererd,Maginnis,1/1/99
482386,Subir,McFarlin,1/1/99
482391,Arnould,Anger,1/1/99
482404,Ger,Verhaegen,1/1/99
482413,Zhigen,Melski,1/1/99
482429,Wonhee,Guardalben,1/1/99
482438,Nathan,Gulik,1/1/99
482458,Zdislav,Bresenham,1/1/99
482460,Breannda,Vieri,1/1/99
482469,Dayanand,Rahier,1/1/99
482480,Herbert,Birjandi,1/1/99
482483,Debaprosad,Landherr,1/1/99
482493,Lalit,VanScheik,1/1/99
482497,Tesuro,Nivat,1/1/99
482514,Geoff,Constantine,1/1/99
482523,Adam,Plessier,1/1/99
482539,Bikash,Pehl,1/1/99
482541,Teruyuki,Masaki,1/1/99
482555,Hyuncheol,Mansanne,1/1/99
482563,Kayoko,Ratzlaff,1/1/99
482565,Herb,Zlotek,1/1/99
482568,Fai,Tyugu,1/1/99
482573,Ger,Escriba,1/1/99
482577,Masadi,Validov,1/1/99
482583,Danil,Wielonsky,1/1/99
482623,Sampalli,Honiden,1/1/99
482625,Siamak,Michaeli,1/1/99
482640,Shmuel,Chandrasekhar,1/1/99
482648,Kinh,Velardi,1/1/99
482654,Lokesh,Iisaka,1/1/99
482659,Zhenbing,Passino,1/1/99
482672,Ymte,Molenaar,1/1/99
482679,Krister,Decleir,1/1/99
482701,Vitaly,Diderrich,1/1/99
482711,Alois,Jarecki,1/1/99
482715,Kwangyoen,Guting,1/1/99
482730,Gio,Detkin,1/1/99
482738,Munehiko,Peral,1/1/99
482747,Sumali,Lichtner,1/1/99
482776,Kristin,Beilner,1/1/99
482779,Leah,Nitsch,1/1/99
482789,Theron,Marsiglia,1/1/99
482793,Lech,Walston,1/1/99
482806,Ebru,Kaminger,1/1/99
482808,Maya,Waeselynck,1/1/99
482813,Dipayan,Veccia,1/1/99
482816,Freyja,Naumovich,1/1/99
482819,Mostafa,Merkl,1/1/99
482820,Weiye,Barriga,1/1/99
482823,Henk,Sidhu,1/1/99
482828,Quingbo,Kavvadias,1/1/99
482829,Arup,Melski,1/1/99
482844,Hauke,Jervis,1/1/99
482846,Samphel,Quittner,1/1/99
482856,Sashi,Salvesen,1/1/99
482862,Shaw,Anido,1/1/99
482863,Xiaobin,Spieker,1/1/99
482868,Arunas,Iivonen,1/1/99
482878,Chikara,Denti,1/1/99
482883,Sanjai,Cheshire,1/1/99
482886,Gritta,Pavlopoulou,1/1/99
482888,Apostol,Brookman,1/1/99
482889,Souichi,Restivo,1/1/99
482894,Greger,Takanami,1/1/99
482909,Magy,Chvatal,1/1/99
482933,Sadegh,Lubachevsky,1/1/99
482935,Xiaoheng,Besancenot,1/1/99
482953,Rafail,Kilgour,1/1/99
482955,Branimir,Zykh,1/1/99
482968,Premal,Walston,1/1/99
482980,Ulf,Domenig,1/1/99
482992,Kellyn,Velardi,1/1/99
482994,Miyeon,Garrabrants,1/1/99
482996,Wonhee,Lovengreen,1/1/99
483019,Kamran,Rosti,1/1/99
483032,Anneke,Hiroyama,1/1/99
483033,Jongsuk,Percebois,1/1/99
483051,Mingdong,Bain,1/1/99
483052,Van,Waschkowski,1/1/99
483065,Sudhanshu,Bahi,1/1/99
483069,Masaru,Baek,1/1/99
483074,Shigeo,Heijenga,1/1/99
483075,Lalit,Lamma,1/1/99
483082,Zito,Pileggi,1/1/99
483083,Oldrich,Gente,1/1/99
483094,Waiman,Servieres,1/1/99
483104,Dante,Daescu,1/1/99
483120,Filipp,Ghemri,1/1/99
483123,Masaki,Ducloy,1/1/99
483128,Suzette,Brookner,1/1/99
483131,Luise,Narwekar,1/1/99
